isoform_id	K	atg_sum	stop_sum	tx_length	covered	n_windows	last_covered	enc_cached	enc_naive	is_nmd	gene_id
ENSG00000006704.12.novel24	8	3938	4314	2023	1913	16	2023	36570	137736	0	ENSG00000006704.12
ENSG00000006712.16.novel2	19	15382	12627	2130	2130	38	2130	130173	364230	1	ENSG00000006712.16
ENSG00000006715.17.novel23	30	23241	16786	4629	2866	60	2866	189804	773820	0	ENSG00000006715.17
ENSG00000006715.17.novel3	34	23373	18840	5908	3270	68	3270	196758	1000620	0	ENSG00000006715.17
ENSG00000006715.17.novel4	45	33465	27702	4948	2933	90	2933	283896	1187865	1	ENSG00000006715.17
ENSG00000006715.17.novel63	18	8407	11453	2002	1754	36	1754	84801	284148	0	ENSG00000006715.17
ENSG00000006740.19.novel13	12	7952	6676	2433	1609	24	1609	67740	173772	0	ENSG00000006740.19
ENSG00000006740.19.novel19	11	7671	6525	2306	1763	22	1763	65601	174537	0	ENSG00000006740.19
ENSG00000006740.19.novel37	16	11038	8683	3136	2162	32	2162	92277	311328	0	ENSG00000006740.19
ENSG00000006744.20.novel2	25	20124	16664	4126	3069	50	3069	170736	690525	1	ENSG00000006744.20
ENSG00000006744.20.novel7	24	19235	15517	4072	3022	48	3022	161961	652752	1	ENSG00000006744.20
ENSG00000006747.16.novel1	32	26399	21964	3683	3292	64	3292	224286	948096	1	ENSG00000006747.16
ENSG00000006756.17.novel1	21	16184	12811	3259	2243	42	2243	135537	423927	0	ENSG00000006756.17
ENSG00000006757.13.novel3	28	21197	14778	3554	2298	56	2298	171516	579096	1	ENSG00000006757.13
ENSG00000006837.12.novel1	9	2676	4821	1207	1056	18	1056	30519	85536	1	ENSG00000006837.12
ENSG00000006837.12.novel2	6	1859	3058	972	972	12	972	20328	52488	0	ENSG00000006837.12
ENSG00000007038.12.novel1	15	11204	8509	3220	2123	30	2123	92751	286605	0	ENSG00000007038.12
ENSG00000007038.12.novel2	5	1654	2713	1230	1230	10	1230	18063	55350	0	ENSG00000007038.12
ENSG00000007038.12.novel3	15	11208	8719	3367	2358	30	2358	93405	318330	0	ENSG00000007038.12
ENSG00000007038.12.novel4	5	1790	3014	1375	1323	10	1323	19782	59535	0	ENSG00000007038.12
ENSG00000007047.17.novel3	14	9354	9756	2969	2126	28	2126	85392	267876	0	ENSG00000007047.17
ENSG00000007047.17.novel6	27	23138	16094	5871	3546	54	3546	187110	861678	0	ENSG00000007047.17
ENSG00000007047.17.novel9	18	12033	13443	3419	2792	36	2934	112527	452304	0	ENSG00000007047.17
ENSG00000007129.19.novel1	8	6471	4387	3487	2085	16	2085	51987	150120	0	ENSG00000007129.19
ENSG00000007129.19.novel2	3	1332	1778	2672	1551	6	1551	13326	41877	0	ENSG00000007129.19
ENSG00000007129.19.novel3	4	2429	2110	1898	1450	8	1450	20904	52200	0	ENSG00000007129.19
ENSG00000007168.16.novel1	44	40220	24392	6011	3508	88	3508	314496	1389168	1	ENSG00000007168.16
ENSG00000007174.18.novel47	27	15304	16110	3291	2241	54	2241	140154	544563	0	ENSG00000007174.18
ENSG00000007202.17.novel1	7	3046	3909	1300	1300	14	1300	30003	81900	0	ENSG00000007202.17
ENSG00000007306.16.novel1	13	8533	6842	2208	1598	26	1598	71724	186966	0	ENSG00000007306.16
ENSG00000007341.20.novel2	16	13134	10581	3255	2631	32	2631	110547	378864	0	ENSG00000007341.20
ENSG00000007341.20.novel3	10	7407	6521	2510	2410	20	2410	64005	216900	0	ENSG00000007341.20
ENSG00000007341.20.novel6	5	1105	2797	1814	1455	10	1589	15021	65475	1	ENSG00000007341.20
ENSG00000007341.20.novel9	22	16475	13804	4193	2564	44	2564	140262	507672	1	ENSG00000007341.20
ENSG00000007384.16.novel1	16	13971	10454	3307	3000	32	3307	115188	432000	0	ENSG00000007384.16
ENSG00000007384.16.novel14	9	5522	5540	1686	1686	18	1686	49752	136566	0	ENSG00000007384.16
ENSG00000007384.16.novel20	5	1092	3594	1655	1284	10	1284	17334	57780	0	ENSG00000007384.16
ENSG00000007384.16.novel49	8	3758	4478	1643	1643	16	1643	35982	118296	0	ENSG00000007384.16
ENSG00000007384.16.novel50	13	10319	6840	2964	2083	26	2083	82434	243711	0	ENSG00000007384.16
ENSG00000007384.16.novel58	12	6830	7599	2420	2420	24	2420	63777	261360	0	ENSG00000007384.16
ENSG00000007392.18.novel76	12	8024	6459	2850	2009	24	2009	67521	216972	1	ENSG00000007392.18
ENSG00000007392.18.novel77	15	10574	8015	3494	2617	30	2617	87489	353295	1	ENSG00000007392.18
ENSG00000007402.13.novel1	8	5832	4786	2032	1403	16	1403	49350	101016	0	ENSG00000007402.13
ENSG00000007541.18.novel1	4	2000	2592	1655	1590	8	1655	19776	57240	0	ENSG00000007541.18
ENSG00000007541.18.novel18	9	7386	5952	2866	1989	18	1989	62172	161109	1	ENSG00000007541.18
ENSG00000007545.17.novel3	24	18979	14095	4961	3242	48	3242	156159	700272	0	ENSG00000007545.17
ENSG00000007866.22.novel19	26	21199	15462	6159	4284	52	4284	173580	1002456	0	ENSG00000007866.22
ENSG00000007866.22.novel2	16	15115	10815	3383	2420	32	2420	123135	348480	0	ENSG00000007866.22
ENSG00000007866.22.novel31	13	6743	7485	2322	1395	26	1395	62913	163215	0	ENSG00000007866.22
ENSG00000007866.22.novel57	24	18271	13009	4400	2484	48	2484	148653	536544	0	ENSG00000007866.22
ENSG00000007866.22.novel9	28	23459	16513	4352	3309	56	3400	190293	833868	0	ENSG00000007866.22
ENSG00000007923.18.novel1	21	13822	13177	3208	2192	42	2192	122463	414288	1	ENSG00000007923.18
ENSG00000007923.18.novel3	10	5164	5746	1420	1343	20	1343	48222	120870	1	ENSG00000007923.18
ENSG00000007933.14.novel15	25	16402	13251	3621	2214	50	2214	138165	498150	0	ENSG00000007933.14
ENSG00000007933.14.novel16	8	4086	4420	1321	1321	16	1321	37776	95112	0	ENSG00000007933.14
ENSG00000007933.14.novel6	19	11540	12393	2406	1619	38	1619	106419	276849	0	ENSG00000007933.14
ENSG00000007944.16.novel21	29	24461	15874	5380	4234	58	4377	194388	1105074	0	ENSG00000007944.16
ENSG00000007944.16.novel22	39	30265	21156	6808	5655	78	5807	245058	1984905	0	ENSG00000007944.16
ENSG00000007944.16.novel5	19	14753	11552	2924	1963	38	1963	123174	335673	0	ENSG00000007944.16
ENSG00000007944.16.novel8	16	12868	8949	2956	1992	32	1992	104055	286848	0	ENSG00000007944.16
ENSG00000008056.15.novel1	1	182	879	1880	1061	2	1342	3729	9549	0	ENSG00000008056.15
ENSG00000008056.15.novel2	2	1014	1461	1901	1433	4	1433	10467	25794	0	ENSG00000008056.15
ENSG00000008056.15.novel3	15	8994	11724	2603	2128	30	2128	89136	287280	0	ENSG00000008056.15
ENSG00000008083.15.novel10	11	7036	6448	2982	1973	22	1973	61560	195327	0	ENSG00000008083.15
ENSG00000008083.15.novel13	29	24470	23346	4663	3388	58	3388	216858	884268	0	ENSG00000008083.15
ENSG00000008083.15.novel15	18	13436	11495	3296	2151	36	2151	115101	348462	0	ENSG00000008083.15
ENSG00000008083.15.novel18	17	10682	10612	2964	1990	34	1990	95928	304470	0	ENSG00000008083.15
ENSG00000008083.15.novel3	18	13044	10247	3183	2295	36	2295	109005	371790	0	ENSG00000008083.15
ENSG00000008083.15.novel33	32	24229	17077	5185	3010	64	3010	196605	866880	0	ENSG00000008083.15
ENSG00000008083.15.novel4	19	15994	11314	6001	4388	38	4728	129906	750348	0	ENSG00000008083.15
ENSG00000008083.15.novel63	14	7999	7740	2742	1871	28	1871	71214	235746	0	ENSG00000008083.15
ENSG00000008086.13.novel1	28	20276	19171	4141	3180	56	3180	179169	801360	0	ENSG00000008086.13
ENSG00000008128.24.novel16	10	4840	7621	1785	1755	20	1755	51903	157950	0	ENSG00000008128.24
ENSG00000008128.24.novel5	19	14944	10787	3198	2914	38	3044	122025	498294	0	ENSG00000008128.24
ENSG00000008130.16.novel1	27	18750	17596	3175	2000	54	2000	165288	486000	1	ENSG00000008130.16
ENSG00000008130.16.novel2	30	20633	18271	3362	2188	60	2188	178611	590760	1	ENSG00000008130.16
ENSG00000008130.16.novel8	24	15268	16090	3056	1797	48	1797	139878	388152	0	ENSG00000008130.16
ENSG00000008196.13.novel1	11	8029	7812	2442	2029	22	2029	71610	200871	0	ENSG00000008196.13
ENSG00000008256.18.novel1	19	13797	11048	4382	2791	38	2791	115926	477261	1	ENSG00000008256.18
ENSG00000008282.11.novel1	12	9785	7279	2937	1836	24	1836	80547	198288	0	ENSG00000008282.11
ENSG00000008294.23.novel1	20	15459	11955	3988	2462	40	2462	128619	443160	0	ENSG00000008294.23
ENSG00000008294.23.novel19	31	22860	19107	4431	3586	62	3586	194481	1000494	0	ENSG00000008294.23
ENSG00000008294.23.novel28	17	12256	9081	2485	1728	34	1728	100779	264384	0	ENSG00000008294.23
ENSG00000008294.23.novel3	37	31599	24967	5596	3988	74	4751	264495	1328004	1	ENSG00000008294.23
ENSG00000008294.23.novel31	21	14182	13092	2741	1896	42	1896	124368	358344	0	ENSG00000008294.23
ENSG00000008294.23.novel4	29	19142	15200	3970	2394	58	2394	160452	624834	0	ENSG00000008294.23
ENSG00000008300.17.novel1	15	8827	9813	3269	2056	30	2056	82401	277560	0	ENSG00000008300.17
ENSG00000008311.17.novel2	51	44087	32145	5985	3626	102	3626	360957	1664334	1	ENSG00000008311.17
ENSG00000008382.17.novel1	5	2408	3767	2055	2055	10	2055	25749	92475	0	ENSG00000008382.17
ENSG00000008382.17.novel2	3	934	1585	1112	1112	6	1112	10359	30024	0	ENSG00000008382.17
ENSG00000008405.13.novel1	22	19654	13180	4079	3153	44	3153	157464	624294	0	ENSG00000008405.13
ENSG00000008441.19.novel1	19	16089	11497	5054	3027	38	3027	131025	517617	0	ENSG00000008441.19
ENSG00000008441.19.novel2	20	13193	11414	5109	3046	40	3046	113400	548280	0	ENSG00000008441.19
ENSG00000008441.19.novel6	20	14739	11883	4313	2752	40	2752	124083	495360	0	ENSG00000008441.19
ENSG00000008513.18.novel47	28	21818	15205	5998	3635	56	3635	176523	916020	0	ENSG00000008513.18
ENSG00000008513.18.novel7	21	14079	11827	3945	2501	42	2501	119955	472689	0	ENSG00000008513.18
ENSG00000008513.18.novel8	32	25854	17622	5377	3180	64	3180	207990	915840	0	ENSG00000008513.18
ENSG00000008710.20.novel11	6	3295	3780	1952	1411	12	1411	31110	76194	0	ENSG00000008710.20
ENSG00000008710.20.novel12	18	10193	10242	3597	3076	36	3076	91884	498312	0	ENSG00000008710.20
ENSG00000008710.20.novel6	7	6484	4483	2507	1974	14	1974	52353	124362	0	ENSG00000008710.20
ENSG00000008710.20.novel8	7	6575	4483	2586	2065	14	2065	52899	130095	0	ENSG00000008710.20
ENSG00000008838.22.novel10	10	5205	6460	1764	1408	20	1408	50610	126720	1	ENSG00000008838.22
ENSG00000008838.22.novel2	11	7974	7588	2416	2278	22	2278	70608	225522	0	ENSG00000008838.22
ENSG00000008838.22.novel3	9	3682	6026	1722	1722	18	1722	40170	139482	0	ENSG00000008838.22
ENSG00000008838.22.novel37	26	23419	16704	5122	4749	52	5122	190626	1111266	0	ENSG00000008838.22
ENSG00000008838.22.novel64	20	14413	11095	4481	4093	40	4481	119763	736740	0	ENSG00000008838.22
ENSG00000008838.22.novel66	17	10667	10522	2913	2870	34	2913	95568	439110	0	ENSG00000008838.22
ENSG00000008853.19.novel1	28	22283	16408	5913	3491	56	3491	182922	879732	0	ENSG00000008853.19
ENSG00000008869.13.novel1	50	44598	36767	6887	4949	100	6276	377889	2227050	1	ENSG00000008869.13
ENSG00000008869.13.novel2	10	3973	5441	1502	1192	20	1192	40161	107280	0	ENSG00000008869.13
ENSG00000008869.13.novel3	21	16961	12644	4381	3641	42	3774	139698	688149	0	ENSG00000008869.13
ENSG00000008952.18.novel1	39	30252	21861	4751	2922	78	2922	247095	1025622	1	ENSG00000008952.18
ENSG00000008952.18.novel26	33	24533	18148	4415	2569	66	2569	201642	762993	0	ENSG00000008952.18
ENSG00000009307.18.novel3	20	12600	11668	2344	1644	40	1644	110604	295920	0	ENSG00000009307.18
ENSG00000009335.20.novel1	20	17202	13718	3827	2865	40	2865	144366	515700	0	ENSG00000009335.20
ENSG00000009335.20.novel12	19	14267	10512	4038	2590	38	2590	117138	442890	0	ENSG00000009335.20
ENSG00000009335.20.novel13	35	30778	24180	5629	3499	70	3499	257208	1102185	0	ENSG00000009335.20
ENSG00000009335.20.novel2	34	30362	23878	5276	4150	68	4157	253806	1269900	0	ENSG00000009335.20
ENSG00000009335.20.novel26	25	19131	14109	4802	2940	50	2940	157113	661500	0	ENSG00000009335.20
ENSG00000009335.20.novel4	12	11069	6537	2956	2121	24	2121	86025	229068	0	ENSG00000009335.20
ENSG00000009413.17.novel1	35	30884	18405	5983	3469	70	3469	240519	1092735	0	ENSG00000009413.17
ENSG00000009413.17.novel15	9	3304	4700	1340	1172	18	1172	33924	94932	0	ENSG00000009413.17
ENSG00000009413.17.novel2	37	32368	19356	5759	3245	74	3245	252276	1080585	1	ENSG00000009413.17
ENSG00000009413.17.novel54	19	14142	9905	3558	2336	38	2336	114567	399456	0	ENSG00000009413.17
ENSG00000009413.17.novel64	15	8875	9575	2349	1859	30	1859	81975	250965	0	ENSG00000009413.17
ENSG00000009413.17.novel65	10	4588	5560	1776	1291	20	1291	44208	116190	0	ENSG00000009413.17
ENSG00000009780.17.novel1	7	2673	3815	1240	1240	14	1240	27483	78120	0	ENSG00000009780.17
ENSG00000009830.14.novel2	30	24823	20479	4441	2820	60	2820	210375	761400	0	ENSG00000009830.14
ENSG00000009830.14.novel3	12	6689	6753	1482	1215	24	1215	60393	131220	0	ENSG00000009830.14
ENSG00000009954.11.novel36	27	20153	14611	3892	2595	54	2595	164751	630585	0	ENSG00000009954.11
ENSG00000009954.11.novel37	43	35287	32780	5338	4038	86	4038	310062	1562706	0	ENSG00000009954.11
ENSG00000009954.11.novel4	29	26990	21244	5529	4061	58	4061	225672	1059921	0	ENSG00000009954.11
ENSG00000009954.11.novel43	11	2721	6016	1668	1187	22	1187	34374	117513	0	ENSG00000009954.11
ENSG00000009954.11.novel54	27	19504	14378	4805	2878	54	2878	160158	699354	0	ENSG00000009954.11
ENSG00000009954.11.novel7	21	15368	11552	4396	3100	42	3100	126864	585900	0	ENSG00000009954.11
ENSG00000010017.14.novel10	5	4144	2921	2421	1702	10	1702	33627	76590	0	ENSG00000010017.14
ENSG00000010017.14.novel11	22	15370	11399	4384	2604	44	2604	126417	515592	0	ENSG00000010017.14
ENSG00000010017.14.novel13	26	21981	15846	4575	3562	52	3562	179424	833508	0	ENSG00000010017.14
ENSG00000010017.14.novel2	26	18356	17188	2855	2489	52	2489	161700	582426	0	ENSG00000010017.14
ENSG00000010017.14.novel26	39	30957	21291	6181	4491	78	4491	249615	1576341	0	ENSG00000010017.14
ENSG00000010030.14.novel2	5	3247	3219	1893	1571	10	1571	29139	70695	1	ENSG00000010030.14
ENSG00000010072.17.novel1	25	17698	13993	3896	2622	50	2622	148167	589950	1	ENSG00000010072.17
ENSG00000010072.17.novel8	18	13574	9793	3322	2151	36	2151	110823	348462	0	ENSG00000010072.17
ENSG00000010165.21.novel3	27	19242	18955	3351	2884	54	2884	172317	700812	0	ENSG00000010165.21
ENSG00000010165.21.novel6	26	18549	16247	2932	2466	52	2466	160035	577044	1	ENSG00000010165.21
ENSG00000010219.14.novel4	28	21760	15553	3965	2300	56	2300	177219	579600	1	ENSG00000010219.14
ENSG00000010292.14.novel18	10	3697	7930	1672	1612	20	1612	45972	145080	0	ENSG00000010292.14
ENSG00000010292.14.novel19	11	7990	9577	2286	2189	22	2226	76671	216711	0	ENSG00000010292.14
ENSG00000010292.14.novel5	11	8564	9577	2359	2265	22	2302	80115	224235	0	ENSG00000010292.14
ENSG00000010292.14.novel8	5	2019	3509	1388	1327	10	1327	22641	59715	0	ENSG00000010292.14
ENSG00000010295.21.novel1	15	14046	8742	3468	2393	30	2393	110502	323055	1	ENSG00000010295.21
ENSG00000010295.21.novel2	13	7646	7603	2479	2022	26	2022	68685	236574	1	ENSG00000010295.21
ENSG00000010295.21.novel4	20	15604	13816	2594	2137	40	2137	135072	384660	0	ENSG00000010295.21
ENSG00000010295.21.novel5	13	9339	7126	2733	2276	26	2276	77412	266292	0	ENSG00000010295.21
ENSG00000010319.8.novel5	16	13145	8931	3946	2497	32	2497	105663	359568	0	ENSG00000010319.8
ENSG00000010322.17.novel1	10	5425	5896	2803	1926	20	1926	50238	173340	1	ENSG00000010322.17
ENSG00000010322.17.novel2	7	2646	4081	1944	1944	14	1944	28119	122472	1	ENSG00000010322.17
ENSG00000010322.17.novel22	14	9633	8871	2928	2787	28	2827	84411	351162	0	ENSG00000010322.17
ENSG00000010322.17.novel45	15	10170	11927	3413	3272	30	3312	96801	441720	0	ENSG00000010322.17
ENSG00000010322.17.novel59	20	14111	10923	4233	2460	40	2460	117435	442800	0	ENSG00000010322.17
ENSG00000010322.17.novel8	22	17169	13276	4300	2647	44	2647	142842	524106	0	ENSG00000010322.17
ENSG00000010327.11.novel1	14	10577	8126	2286	2286	28	2286	87840	288036	0	ENSG00000010327.11
ENSG00000010327.11.novel13	16	10744	9206	2413	2364	32	2413	92082	340416	0	ENSG00000010327.11
ENSG00000010361.15.novel2	8	3103	4493	1798	1141	16	1141	32097	82152	0	ENSG00000010361.15
ENSG00000010438.17.novel3	17	11061	9075	2532	1566	34	1566	93591	239598	1	ENSG00000010438.17
ENSG00000010539.13.novel1	25	21807	15411	3164	2115	50	2115	177075	475875	0	ENSG00000010539.13
ENSG00000010539.13.novel4	21	18836	13263	4290	3118	42	3118	152805	589302	0	ENSG00000010539.13
ENSG00000010610.11.novel9	26	18716	14142	4338	3352	52	3353	154722	784368	0	ENSG00000010610.11
ENSG00000010626.16.novel13	11	4312	5910	1144	1144	22	1144	43602	113256	0	ENSG00000010626.16
ENSG00000010626.16.novel3	11	6077	6186	2068	1426	22	1426	55020	141174	0	ENSG00000010626.16
ENSG00000010626.16.novel8	7	2784	3520	1173	1173	14	1173	27264	73899	0	ENSG00000010626.16
ENSG00000010704.20.novel1	24	17890	14998	4134	2604	48	2604	152334	562464	0	ENSG00000010704.20
ENSG00000010704.20.novel5	9	4241	5608	1615	1209	18	1209	42270	97929	0	ENSG00000010704.20
ENSG00000010803.19.novel2	11	8203	5948	2162	1665	22	1665	67062	164835	0	ENSG00000010803.19
ENSG00000010803.19.novel25	18	11530	9545	2734	2212	36	2212	97815	358344	0	ENSG00000010803.19
ENSG00000010803.19.novel3	27	21187	17662	3754	3245	54	3245	180108	788535	0	ENSG00000010803.19
ENSG00000010803.19.novel4	20	14611	13114	3340	2815	40	2815	127008	506700	0	ENSG00000010803.19
ENSG00000010803.19.novel8	14	9060	7688	1979	1747	28	1747	77424	220122	0	ENSG00000010803.19
ENSG00000010810.19.novel1	24	21782	15587	3656	2747	48	2747	177453	593352	0	ENSG00000010810.19
ENSG00000010810.19.novel15	28	19197	16284	3038	2132	56	2132	164034	537264	0	ENSG00000010810.19
ENSG00000010810.19.novel2	22	19531	13794	3599	2693	44	2693	158568	533214	0	ENSG00000010810.19
ENSG00000010810.19.novel8	27	21244	16194	3836	2930	54	2930	176046	711990	0	ENSG00000010810.19
ENSG00000010818.12.novel1	66	58713	49462	9014	6783	132	7872	500664	4029102	0	ENSG00000010818.12
ENSG00000010818.12.novel5	33	20068	22069	3661	2372	66	2372	186615	704484	0	ENSG00000010818.12
ENSG00000011009.13.novel1	14	7833	8562	2004	1552	28	1552	72684	195552	1	ENSG00000011009.13
ENSG00000011021.24.novel1	38	32695	26223	5484	3362	76	3362	274839	1149804	1	ENSG00000011021.24
ENSG00000011021.24.novel2	7	2441	4037	1350	1193	14	1193	26757	75159	0	ENSG00000011021.24
ENSG00000011021.24.novel3	38	32831	24407	5485	3366	76	3366	270207	1151172	1	ENSG00000011021.24
ENSG00000011021.24.novel4	18	12386	9850	2847	1831	36	1831	103866	296622	0	ENSG00000011021.24
ENSG00000011021.24.novel5	38	32895	26049	5482	3361	76	3361	275517	1149462	1	ENSG00000011021.24
ENSG00000011028.14.novel10	19	12131	11459	2921	2237	38	2237	107163	382527	0	ENSG00000011028.14
ENSG00000011028.14.novel13	15	11283	9588	3462	2814	30	2814	96462	379890	0	ENSG00000011028.14
ENSG00000011028.14.novel14	13	9650	8016	2435	1784	26	1784	81948	208728	0	ENSG00000011028.14
ENSG00000011028.14.novel17	18	12319	10427	3184	2536	36	2536	105195	410832	0	ENSG00000011028.14
ENSG00000011028.14.novel5	8	4464	4518	1771	1439	16	1439	40338	103608	0	ENSG00000011028.14
ENSG00000011028.14.novel9	20	14647	14203	4529	3881	40	3881	130491	698580	0	ENSG00000011028.14
ENSG00000011052.21.novel1	7	2973	3845	1192	1192	14	1192	29373	75096	1	ENSG00000011052.21
ENSG00000011052.21.novel6	8	4580	4491	1717	1717	16	1717	40953	123624	0	ENSG00000011052.21
ENSG00000011105.15.novel1	27	21174	15715	4268	2434	54	2434	174189	591462	1	ENSG00000011105.15
ENSG00000011105.15.novel3	28	24018	16043	4506	2675	56	2675	192237	674100	1	ENSG00000011105.15
ENSG00000011105.15.novel5	27	25997	16491	5338	3261	54	3261	205455	792423	0	ENSG00000011105.15
ENSG00000011132.13.novel1	23	15264	16558	3727	2516	46	2516	141258	520812	1	ENSG00000011132.13
ENSG00000011132.13.novel2	13	5377	7998	1343	1343	26	1343	56256	157131	0	ENSG00000011132.13
ENSG00000011132.13.novel3	20	12150	13054	2149	2149	40	2149	112062	386820	1	ENSG00000011132.13
ENSG00000011143.20.novel3	12	7958	8381	1785	1784	24	1784	72891	192672	0	ENSG00000011143.20
ENSG00000011198.11.novel10	37	28053	19670	6260	3707	74	3707	227328	1234431	0	ENSG00000011198.11
ENSG00000011198.11.novel16	41	36115	22443	6414	3642	82	3642	284019	1343898	0	ENSG00000011198.11
ENSG00000011198.11.novel4	11	4780	6560	1687	1687	22	1687	48360	167013	0	ENSG00000011198.11
ENSG00000011201.13.novel1	33	28358	18163	5845	3466	66	3466	224637	1029402	0	ENSG00000011201.13
ENSG00000011201.13.novel2	12	8487	6765	2418	2418	24	2418	71217	261144	0	ENSG00000011201.13
ENSG00000011201.13.novel3	4	1488	2204	1217	1217	8	1217	15540	43812	0	ENSG00000011201.13
ENSG00000011243.20.novel15	16	10904	8912	3363	2053	32	2053	92160	295632	0	ENSG00000011243.20
ENSG00000011243.20.novel2	30	18071	17212	1986	1986	60	1986	160062	536220	1	ENSG00000011243.20
ENSG00000011258.17.novel1	22	16043	15184	3121	2724	44	2724	141810	539352	0	ENSG00000011258.17
ENSG00000011260.15.novel1	22	15622	16351	2073	2065	44	2065	142785	408870	1	ENSG00000011260.15
ENSG00000011260.15.novel2	20	13353	12578	1980	1980	40	1980	117852	356400	1	ENSG00000011260.15
ENSG00000011260.15.novel4	19	16693	11160	2413	2413	38	2413	133638	412623	1	ENSG00000011260.15
ENSG00000011260.15.novel73	29	22227	18044	3148	2160	58	2160	187494	563760	1	ENSG00000011260.15
ENSG00000011275.19.novel1	14	7098	8042	2307	2266	28	2266	66714	285516	0	ENSG00000011275.19
ENSG00000011275.19.novel22	26	18745	16081	2903	2006	52	2006	160713	469404	0	ENSG00000011275.19
ENSG00000011275.19.novel3	21	13845	12930	2587	1690	42	1690	121860	319410	0	ENSG00000011275.19
ENSG00000011295.17.novel1	21	17500	12783	3492	2196	42	2196	143349	415044	1	ENSG00000011295.17
