"isoform_id"	"n_orfs"	"n_nmd_competent"	"max_orf_length"	"max_downstream_ejc"	"n_strong_kozak"	"n_strong_kozak_nmd_comp"	"best_kozak_nmd_comp"	"longest_nmd_comp_orf"	"tx_length"	"n_junctions"	"is_nmd"	"chr"
"ENSG00000007541.18.novel1"	8	2	516	2	1	0	1	207	1655	4	0	"chr16"
"ENSG00000007541.18.novel18"	16	10	1083	8	2	1	2	1083	2866	9	1	"chr16"
"ENSG00000007545.17.novel3"	41	3	606	2	6	1	2	204	4961	2	0	"chr16"
"ENSG00000007866.22.novel19"	52	27	975	9	11	5	2	417	6159	9	0	"chr6"
"ENSG00000007866.22.novel2"	30	9	1050	9	5	1	2	204	3383	11	0	"chr6"
"ENSG00000007866.22.novel31"	27	8	747	4	3	0	1	204	2322	4	0	"chr6"
"ENSG00000007866.22.novel57"	42	20	330	2	6	0	1	225	4400	2	0	"chr6"
"ENSG00000007866.22.novel9"	43	22	1113	11	9	5	2	204	4352	11	0	"chr6"
"ENSG00000007923.18.novel1"	33	19	951	12	9	6	2	735	3208	15	1	"chr1"
"ENSG00000007923.18.novel3"	22	1	447	1	7	1	2	36	1420	4	1	"chr1"
"ENSG00000007933.14.novel15"	50	34	396	2	7	5	2	210	3621	2	0	"chr1"
"ENSG00000007933.14.novel16"	18	4	852	2	3	1	2	84	1321	3	0	"chr1"
"ENSG00000007933.14.novel6"	30	7	969	3	4	2	2	93	2406	4	0	"chr1"
"ENSG00000007944.16.novel21"	66	38	795	4	10	5	2	303	5380	4	0	"chr6"
"ENSG00000007944.16.novel22"	84	56	795	3	12	7	2	303	6808	3	0	"chr6"
"ENSG00000007944.16.novel5"	36	7	1143	5	5	0	1	150	2924	5	0	"chr6"
"ENSG00000007944.16.novel8"	36	11	486	1	4	0	1	150	2956	1	0	"chr6"
"ENSG00000008056.15.novel1"	6	0	762	0	0	0	0	0	1880	2	0	"chrX"
"ENSG00000008056.15.novel2"	7	0	870	0	0	0	0	0	1901	2	0	"chrX"
"ENSG00000008056.15.novel3"	22	7	1263	7	3	0	1	96	2603	7	0	"chrX"
"ENSG00000008083.15.novel10"	23	10	537	1	3	1	2	537	2982	1	0	"chr6"
"ENSG00000008083.15.novel13"	49	13	2808	11	12	5	2	399	4663	11	0	"chr6"
"ENSG00000008083.15.novel15"	31	8	981	6	6	2	2	279	3296	6	0	"chr6"
"ENSG00000008083.15.novel18"	30	8	810	5	6	3	2	279	2964	5	0	"chr6"
"ENSG00000008083.15.novel3"	27	13	603	3	8	6	2	279	3183	3	0	"chr6"
"ENSG00000008083.15.novel33"	50	30	627	4	13	10	2	303	5185	4	0	"chr6"
"ENSG00000008083.15.novel4"	52	27	1245	9	8	4	2	315	6001	9	0	"chr6"
"ENSG00000008086.13.novel1"	52	15	2388	14	5	1	2	375	4141	15	0	"chrX"
"ENSG00000008128.24.novel16"	17	3	864	6	4	2	2	195	1785	6	0	"chr1"
"ENSG00000008128.24.novel5"	35	4	459	3	3	0	1	99	3198	3	0	"chr1"
"ENSG00000008130.16.novel1"	43	18	960	10	9	6	2	960	3175	10	1	"chr1"
"ENSG00000008130.16.novel2"	45	16	942	12	9	4	2	438	3362	12	1	"chr1"
"ENSG00000008130.16.novel8"	40	7	1002	9	8	2	2	252	3056	9	0	"chr1"
"ENSG00000008256.18.novel1"	43	13	573	10	7	4	2	573	4382	11	1	"chr7"
"ENSG00000008282.11.novel1"	27	9	996	3	4	3	2	996	2937	5	0	"chr7"
"ENSG00000008294.23.novel1"	49	4	825	5	10	1	2	372	3988	5	0	"chr17"
"ENSG00000008294.23.novel19"	67	30	1971	13	10	4	2	231	4431	13	0	"chr17"
"ENSG00000008294.23.novel28"	32	5	552	4	4	0	1	105	2485	4	0	"chr17"
"ENSG00000008294.23.novel3"	84	38	3429	29	15	6	2	441	5596	29	1	"chr17"
"ENSG00000008294.23.novel31"	41	8	1287	9	5	1	2	150	2741	9	0	"chr17"
"ENSG00000008294.23.novel4"	53	25	279	1	8	5	2	141	3970	1	0	"chr17"
"ENSG00000008300.17.novel1"	36	13	1293	2	4	2	2	417	3269	5	0	"chr3"
"ENSG00000008311.17.novel2"	98	44	2199	22	15	7	2	2199	5985	24	1	"chr7"
"ENSG00000008382.17.novel2"	7	2	990	3	1	0	0	306	1112	5	0	"chr19"
"ENSG00000008405.13.novel1"	46	19	1761	11	5	1	2	132	4079	11	0	"chr12"
"ENSG00000008441.19.novel1"	35	15	1179	8	9	4	2	1179	5054	8	0	"chr19"
"ENSG00000008441.19.novel2"	32	8	471	8	8	3	2	471	5109	8	0	"chr19"
"ENSG00000008513.18.novel47"	57	10	579	1	10	1	2	108	5998	1	0	"chr8"
"ENSG00000008513.18.novel7"	36	24	633	4	6	4	2	471	3945	4	0	"chr8"
"ENSG00000008513.18.novel8"	61	5	477	3	15	1	2	99	5377	3	0	"chr8"
"ENSG00000008710.20.novel11"	16	0	528	0	5	0	0	0	1952	1	0	"chr16"
"ENSG00000008710.20.novel12"	31	13	1683	6	9	4	2	300	3597	6	0	"chr16"
"ENSG00000008710.20.novel8"	17	0	528	0	5	0	0	0	2586	4	0	"chr16"
"ENSG00000008838.22.novel10"	22	11	645	7	2	1	2	645	1764	7	1	"chr17"
"ENSG00000008838.22.novel2"	26	8	915	5	3	2	2	333	2416	5	0	"chr17"
"ENSG00000008838.22.novel37"	68	34	2679	19	7	4	2	564	5122	19	0	"chr17"
"ENSG00000008838.22.novel64"	46	28	975	6	6	5	2	333	4481	6	0	"chr17"
"ENSG00000008838.22.novel66"	42	18	1386	9	2	1	2	369	2913	9	0	"chr17"
"ENSG00000008853.19.novel1"	48	2	534	4	12	0	1	150	5913	4	0	"chr8"
"ENSG00000008869.13.novel1"	106	95	5646	32	22	18	2	5646	6887	34	1	"chr2"
"ENSG00000008869.13.novel2"	18	0	237	0	4	0	0	0	1502	1	0	"chr2"
"ENSG00000008869.13.novel3"	52	31	1389	8	11	5	2	474	4381	10	0	"chr2"
"ENSG00000008952.18.novel1"	62	12	606	3	11	3	2	570	4751	8	1	"chr3"
"ENSG00000008952.18.novel26"	46	0	567	0	8	0	0	0	4415	4	0	"chr3"
"ENSG00000009307.18.novel3"	29	10	717	6	7	2	2	126	2344	6	0	"chr1"
"ENSG00000009335.20.novel1"	38	8	1950	13	3	0	1	222	3827	13	0	"chr7"
"ENSG00000009335.20.novel12"	45	5	756	4	3	0	0	135	4038	4	0	"chr7"
"ENSG00000009335.20.novel13"	73	21	2652	18	10	1	2	222	5629	18	0	"chr7"
"ENSG00000009335.20.novel2"	68	23	3252	20	5	1	2	354	5276	23	0	"chr7"
"ENSG00000009335.20.novel26"	56	21	1287	8	5	2	2	120	4802	8	0	"chr7"
"ENSG00000009335.20.novel4"	32	1	453	2	3	0	0	57	2956	3	0	"chr7"
"ENSG00000009413.17.novel1"	40	20	351	12	7	5	2	351	5983	12	0	"chr6"
"ENSG00000009413.17.novel15"	16	0	114	0	2	0	0	0	1340	1	0	"chr6"
"ENSG00000009413.17.novel2"	41	21	174	13	7	5	2	174	5759	13	1	"chr6"
"ENSG00000009413.17.novel54"	42	23	879	4	7	5	2	204	3558	4	0	"chr6"
"ENSG00000009413.17.novel64"	36	11	1329	6	2	0	1	204	2349	7	0	"chr6"
"ENSG00000009413.17.novel65"	24	6	711	3	2	0	1	204	1776	3	0	"chr6"
"ENSG00000009780.17.novel1"	17	9	936	7	3	1	2	120	1240	8	0	"chr1"
"ENSG00000009830.14.novel2"	58	9	1794	16	7	1	2	402	4441	16	0	"chr14"
"ENSG00000009830.14.novel3"	15	1	471	2	2	0	1	402	1482	2	0	"chr14"
"ENSG00000009954.11.novel36"	40	21	303	3	6	4	2	291	3892	3	0	"chr7"
"ENSG00000009954.11.novel37"	67	22	3348	12	8	2	2	192	5338	12	0	"chr7"
"ENSG00000009954.11.novel4"	66	12	2610	6	11	1	2	279	5529	6	0	"chr7"
"ENSG00000009954.11.novel43"	18	5	303	1	2	0	1	303	1668	1	0	"chr7"
"ENSG00000009954.11.novel54"	48	29	303	2	5	3	2	234	4805	2	0	"chr7"
"ENSG00000009954.11.novel7"	50	28	960	5	3	1	2	192	4396	5	0	"chr7"
"ENSG00000010017.14.novel10"	14	0	687	0	2	0	0	0	2421	1	0	"chr6"
"ENSG00000010017.14.novel13"	57	23	1299	8	16	5	2	183	4575	8	0	"chr6"
"ENSG00000010017.14.novel2"	48	20	1503	13	15	6	2	150	2855	14	0	"chr6"
"ENSG00000010017.14.novel26"	70	33	1101	7	15	5	2	225	6181	7	0	"chr6"
"ENSG00000010030.14.novel2"	20	11	702	4	3	0	1	702	1893	7	1	"chr6"
"ENSG00000010072.17.novel1"	37	19	1086	4	8	3	2	456	3896	4	1	"chr1"
"ENSG00000010072.17.novel8"	26	9	297	1	6	2	2	162	3322	1	0	"chr1"
"ENSG00000010165.21.novel3"	43	15	2097	8	7	2	2	153	3351	8	0	"chr1"
"ENSG00000010165.21.novel6"	39	20	1152	7	6	2	2	540	2932	7	1	"chr1"
"ENSG00000010219.14.novel4"	48	6	474	3	10	2	2	216	3965	5	1	"chr12"
"ENSG00000010292.14.novel18"	19	5	1023	6	3	1	2	237	1672	7	0	"chr12"
"ENSG00000010292.14.novel19"	24	5	1458	10	4	0	1	123	2286	11	0	"chr12"
"ENSG00000010292.14.novel5"	23	5	1458	10	4	0	1	123	2359	12	0	"chr12"
"ENSG00000010295.21.novel1"	35	7	624	2	4	0	1	387	3468	2	1	"chr12"
"ENSG00000010295.21.novel2"	28	8	468	2	4	1	2	468	2479	2	1	"chr12"
"ENSG00000010295.21.novel4"	37	9	1494	8	4	0	1	471	2594	9	0	"chr12"
"ENSG00000010295.21.novel5"	31	11	417	1	9	6	2	255	2733	1	0	"chr12"
"ENSG00000010319.8.novel5"	39	4	837	2	11	0	1	108	3946	2	0	"chr3"
"ENSG00000010322.17.novel1"	23	12	1182	13	5	4	2	1182	2803	13	1	"chr3"
"ENSG00000010322.17.novel2"	13	8	1509	13	3	2	2	306	1944	13	1	"chr3"
"ENSG00000010322.17.novel22"	29	11	1425	4	6	2	2	360	2928	4	0	"chr3"
"ENSG00000010322.17.novel45"	33	10	2547	5	5	1	2	768	3413	5	0	"chr3"
"ENSG00000010322.17.novel59"	39	18	762	1	8	3	2	465	4233	1	0	"chr3"
"ENSG00000010322.17.novel8"	40	24	762	2	7	4	2	672	4300	2	0	"chr3"
"ENSG00000010327.11.novel1"	40	23	1758	13	9	7	2	261	2286	14	0	"chr3"
"ENSG00000010327.11.novel13"	44	29	1374	12	10	8	2	351	2413	12	0	"chr3"
"ENSG00000010361.15.novel2"	9	6	411	9	1	1	2	411	1798	10	0	"chr19"
"ENSG00000010438.17.novel2"	10	7	936	3	0	0	1	228	1095	4	0	"chr9"
"ENSG00000010438.17.novel3"	33	30	765	4	4	4	2	327	2532	5	1	"chr9"
"ENSG00000010539.13.novel1"	39	3	1188	4	4	0	1	114	3164	4	0	"chr16"
"ENSG00000010539.13.novel4"	44	8	1188	3	5	1	2	249	4290	3	0	"chr16"
"ENSG00000010610.11.novel9"	48	25	840	4	8	4	2	633	4338	4	0	"chr12"
"ENSG00000010626.16.novel3"	16	2	540	1	2	0	1	189	2068	3	0	"chr12"
"ENSG00000010626.16.novel8"	11	2	786	3	1	0	1	189	1173	5	0	"chr12"
"ENSG00000010704.20.novel1"	45	29	1047	5	6	4	2	1047	4134	6	0	"chr6"
"ENSG00000010803.19.novel2"	18	7	432	3	4	2	2	114	2162	3	0	"chr1"
"ENSG00000010803.19.novel25"	27	16	432	2	4	2	2	189	2734	2	0	"chr1"
"ENSG00000010803.19.novel3"	39	18	1983	16	9	3	2	180	3754	17	0	"chr1"
"ENSG00000010803.19.novel4"	33	14	1800	13	8	3	2	237	3340	14	0	"chr1"
"ENSG00000010803.19.novel8"	15	3	432	3	2	0	1	114	1979	3	0	"chr1"
"ENSG00000010810.19.novel1"	44	11	1614	10	9	5	2	177	3656	12	0	"chr6"
"ENSG00000010810.19.novel15"	43	14	699	5	8	5	2	288	3038	5	0	"chr6"
"ENSG00000010810.19.novel2"	40	9	1605	10	7	3	2	177	3599	12	0	"chr6"
"ENSG00000010810.19.novel8"	52	20	1032	9	7	4	2	231	3836	9	0	"chr6"
"ENSG00000010818.12.novel1"	154	60	7341	5	23	9	2	345	9014	5	0	"chr6"
"ENSG00000010818.12.novel5"	63	14	1680	1	7	1	2	126	3661	1	0	"chr6"
"ENSG00000011009.13.novel1"	26	18	543	8	6	4	2	543	2004	8	1	"chr1"
"ENSG00000011021.24.novel1"	70	22	1431	18	14	4	2	1062	5484	21	1	"chr1"
"ENSG00000011021.24.novel3"	70	34	1062	18	14	8	2	1062	5485	21	1	"chr1"
"ENSG00000011021.24.novel4"	31	4	411	1	7	0	1	120	2847	4	0	"chr1"
"ENSG00000011021.24.novel5"	70	22	1431	18	14	4	2	927	5482	21	1	"chr1"
"ENSG00000011028.14.novel10"	27	14	885	5	8	4	2	225	2921	5	0	"chr17"
"ENSG00000011028.14.novel13"	30	15	2049	13	9	5	2	342	3462	15	0	"chr17"
"ENSG00000011028.14.novel14"	20	8	597	5	6	2	2	225	2435	6	0	"chr17"
"ENSG00000011028.14.novel17"	28	15	1281	10	6	2	2	369	3184	10	0	"chr17"
"ENSG00000011028.14.novel2"	18	3	585	3	4	1	2	258	2151	4	0	"chr17"
"ENSG00000011028.14.novel5"	10	1	354	1	4	1	2	63	1771	2	0	"chr17"
"ENSG00000011028.14.novel9"	39	19	3174	22	12	6	2	258	4529	23	0	"chr17"
"ENSG00000011052.21.novel1"	15	7	555	8	5	3	2	555	1192	8	1	"chr17"
"ENSG00000011105.15.novel1"	39	3	528	2	7	1	2	354	4268	8	1	"chr12"
"ENSG00000011105.15.novel3"	39	3	528	6	7	1	2	180	4506	9	1	"chr12"
"ENSG00000011105.15.novel5"	43	3	993	6	8	0	1	324	5338	6	0	"chr12"
"ENSG00000011132.13.novel1"	34	13	1002	9	7	4	2	720	3727	9	1	"chr19"
"ENSG00000011132.13.novel3"	25	13	1002	9	6	4	2	750	2149	9	1	"chr19"
"ENSG00000011198.11.novel10"	64	26	612	3	4	2	2	117	6260	3	0	"chr3"
"ENSG00000011198.11.novel16"	75	34	951	4	5	3	2	324	6414	4	0	"chr3"
"ENSG00000011198.11.novel4"	25	21	1050	7	3	3	2	1050	1687	7	0	"chr3"
"ENSG00000011201.13.novel1"	61	12	1263	8	9	2	2	132	5845	8	0	"chrX"
"ENSG00000011201.13.novel2"	20	11	1653	9	4	2	2	132	2418	9	0	"chrX"
"ENSG00000011201.13.novel3"	8	3	573	4	2	1	2	132	1217	4	0	"chrX"
"ENSG00000011243.20.novel15"	26	19	732	4	9	5	2	297	3363	4	0	"chr19"
"ENSG00000011243.20.novel2"	42	20	1641	13	12	5	2	339	1986	13	1	"chr19"
"ENSG00000011258.17.novel1"	42	20	1815	15	5	3	2	324	3121	15	0	"chr17"
"ENSG00000011260.15.novel1"	34	34	1455	12	4	4	2	1455	2073	14	1	"chr17"
"ENSG00000011260.15.novel2"	33	33	1083	10	5	5	2	1083	1980	12	1	"chr17"
"ENSG00000011260.15.novel4"	38	38	1104	14	6	6	2	1104	2413	14	1	"chr17"
"ENSG00000011260.15.novel73"	48	34	894	10	10	5	2	894	3148	12	1	"chr17"
"ENSG00000011275.19.novel1"	26	12	1536	6	4	1	2	264	2307	7	0	"chr7"
"ENSG00000011275.19.novel22"	33	7	924	5	4	1	2	315	2903	5	0	"chr7"
"ENSG00000011275.19.novel3"	28	3	603	2	4	1	2	153	2587	4	0	"chr7"
"ENSG00000011295.17.novel1"	37	13	1095	10	1	0	1	1095	3492	10	1	"chr17"
"ENSG00000011295.17.novel2"	40	15	1068	10	1	0	1	1068	3630	10	1	"chr17"
"ENSG00000011295.17.novel3"	33	15	816	10	1	0	1	816	3120	10	1	"chr17"
"ENSG00000011295.17.novel4"	37	7	984	8	1	0	1	417	3469	8	0	"chr17"
"ENSG00000011304.23.novel1"	24	13	1146	12	7	5	2	1146	3424	13	1	"chr19"
"ENSG00000011304.23.novel2"	23	12	1068	11	7	5	2	1068	3204	12	1	"chr19"
"ENSG00000011304.23.novel6"	38	26	666	2	5	2	2	399	5026	2	1	"chr19"
"ENSG00000011304.23.novel67"	25	13	786	5	4	2	2	399	3591	5	0	"chr19"
"ENSG00000011304.23.novel69"	21	5	1467	9	6	0	1	258	3237	9	0	"chr19"
"ENSG00000011304.23.novel73"	14	2	798	6	3	0	1	258	2578	7	0	"chr19"
"ENSG00000011376.13.novel1"	27	7	561	6	4	2	2	87	2634	6	0	"chr3"
"ENSG00000011376.13.novel16"	80	36	1959	14	15	7	2	213	6146	14	0	"chr3"
"ENSG00000011376.13.novel2"	74	42	2316	22	17	14	2	2316	4962	22	1	"chr3"
"ENSG00000011376.13.novel4"	21	8	798	8	4	2	2	87	1337	8	0	"chr3"
"ENSG00000011405.15.novel37"	22	13	1653	5	5	2	2	108	2140	6	0	"chr11"
"ENSG00000011426.12.novel1"	49	14	3429	22	8	1	2	168	5082	24	0	"chr7"
"ENSG00000011426.12.novel11"	20	4	603	3	1	1	2	105	2026	3	0	"chr7"
"ENSG00000011426.12.novel14"	23	8	603	7	2	1	2	150	2472	7	0	"chr7"
"ENSG00000011426.12.novel20"	32	8	1800	14	5	1	2	150	3277	14	0	"chr7"
"ENSG00000011426.12.novel3"	44	14	3318	21	7	1	2	168	4767	23	0	"chr7"
"ENSG00000011426.12.novel66"	26	6	1551	5	4	0	1	162	2894	7	0	"chr7"
"ENSG00000011451.22.novel1"	56	20	1200	3	8	4	2	564	6541	3	0	"chr19"
"ENSG00000011451.22.novel25"	38	13	1950	5	5	1	2	228	4908	5	0	"chr19"
"ENSG00000011451.22.novel36"	40	5	342	1	5	1	2	228	4734	1	0	"chr19"
"ENSG00000011465.19.novel1"	25	7	1080	7	2	1	2	174	2906	7	0	"chr12"
"ENSG00000011465.19.novel12"	19	4	1080	6	2	1	2	189	2017	7	0	"chr12"
"ENSG00000011465.19.novel7"	15	4	1086	7	1	0	1	174	1847	8	0	"chr12"
"ENSG00000011485.16.novel2"	36	1	471	1	9	0	0	66	4352	2	0	"chr19"
"ENSG00000011485.16.novel3"	22	13	657	8	5	5	2	657	1839	9	1	"chr19"
"ENSG00000011523.16.novel22"	35	21	975	1	7	5	2	297	4559	1	0	"chr2"
"ENSG00000011566.16.novel14"	30	9	516	5	5	2	2	162	2973	5	0	"chr2"
"ENSG00000011566.16.novel19"	43	18	855	8	4	1	2	132	3323	8	0	"chr2"
"ENSG00000011566.16.novel3"	39	10	1428	18	5	1	2	75	2904	18	0	"chr2"
"ENSG00000011566.16.novel5"	40	11	1491	19	6	2	2	120	2950	19	0	"chr2"
"ENSG00000011566.16.novel6"	38	15	573	6	5	2	2	168	3760	6	0	"chr2"
"ENSG00000011638.12.novel1"	49	4	273	2	12	1	2	60	4300	3	0	"chr16"
"ENSG00000011638.12.novel2"	25	8	420	4	6	1	2	420	2675	5	1	"chr16"
"ENSG00000011638.12.novel3"	21	11	420	4	4	2	2	420	2041	5	1	"chr16"
"ENSG00000012061.18.novel1"	30	10	894	10	7	3	2	591	4217	10	0	"chr19"
"ENSG00000012061.18.novel5"	27	7	894	10	5	1	2	192	3534	10	0	"chr19"
"ENSG00000012171.21.novel1"	32	20	2247	17	10	7	2	576	4166	17	0	"chr3"
"ENSG00000012174.13.novel1"	38	23	1578	12	9	5	2	1578	3113	12	1	"chrX"
"ENSG00000012174.13.novel2"	45	13	747	7	6	3	2	747	5062	9	1	"chrX"
"ENSG00000012211.14.novel1"	29	11	1098	7	4	1	2	801	3173	7	1	"chrX"
"ENSG00000012211.14.novel69"	37	19	1098	2	10	7	2	561	3866	2	0	"chrX"
"ENSG00000012232.11.novel2"	59	33	504	2	11	4	2	198	5766	2	0	"chr8"
"ENSG00000012660.15.novel2"	44	13	744	5	8	4	2	258	4430	5	0	"chr6"
"ENSG00000012660.15.novel6"	24	1	528	1	4	1	2	87	2379	3	0	"chr6"
"ENSG00000012817.17.novel20"	50	8	1122	3	10	3	2	348	5138	3	0	"chrY"
"ENSG00000012817.17.novel39"	53	25	2130	7	9	6	2	159	6016	7	0	"chrY"
"ENSG00000012817.17.novel5"	27	5	987	6	4	1	2	183	2679	7	0	"chrY"
"ENSG00000012817.17.novel54"	34	13	651	1	6	5	2	612	4369	1	0	"chrY"
"ENSG00000012822.17.novel2"	76	11	2076	13	12	0	1	165	5668	15	0	"chr12"
"ENSG00000012822.17.novel6"	77	17	1107	13	12	1	2	849	5774	14	1	"chr12"
"ENSG00000012963.16.novel1"	52	14	612	8	4	3	2	612	3315	9	1	"chr14"
"ENSG00000012983.13.novel1"	70	21	2538	30	8	3	2	486	5243	31	0	"chr14"
"ENSG00000012983.13.novel12"	50	24	870	8	4	3	2	138	4400	8	0	"chr14"
"ENSG00000012983.13.novel35"	77	42	579	6	6	4	2	156	5699	6	0	"chr14"
"ENSG00000012983.13.novel49"	8	8	423	11	2	2	2	423	1462	11	0	"chr14"
"ENSG00000012983.13.novel56"	9	9	522	11	3	3	2	522	1238	12	1	"chr14"
"ENSG00000013016.17.novel1"	21	5	1095	3	3	1	2	111	1870	3	0	"chr2"
"ENSG00000013016.17.novel3"	74	16	969	6	11	2	2	744	5112	6	1	"chr2"
"ENSG00000013288.10.novel1"	41	0	654	0	8	0	0	0	4635	2	0	"chr4"
"ENSG00000013288.10.novel7"	54	28	1305	7	9	5	2	552	3922	7	0	"chr4"
"ENSG00000013297.13.novel1"	26	5	624	3	6	2	2	624	2751	4	1	"chr3"
"ENSG00000013306.17.novel1"	41	21	903	10	10	6	2	903	4050	10	1	"chr17"
"ENSG00000013364.20.novel8"	16	8	1254	4	5	0	1	429	1987	4	0	"chr16"
"ENSG00000013374.18.novel14"	3	2	66	6	0	0	1	60	1370	8	0	"chr7"
"ENSG00000013374.18.novel5"	30	2	876	5	5	0	1	60	3123	7	0	"chr7"
"ENSG00000013375.18.novel1"	36	9	1365	7	9	1	2	84	2790	9	0	"chr6"
"ENSG00000013392.9.novel1"	51	0	681	0	5	0	0	0	3869	3	0	"chr6"
"ENSG00000013392.9.novel2"	51	0	681	0	5	0	0	0	3896	3	0	"chr6"
"ENSG00000013392.9.novel3"	46	0	654	0	4	0	0	0	3564	2	0	"chr6"
"ENSG00000013392.9.novel4"	63	0	717	0	5	0	0	0	4723	1	0	"chr6"
"ENSG00000013392.9.novel5"	53	6	681	1	5	1	2	207	4083	3	0	"chr6"
"ENSG00000013392.9.novel6"	58	11	681	1	5	1	2	219	4402	2	0	"chr6"
"ENSG00000013441.18.novel13"	43	30	327	5	10	7	2	327	5072	5	0	"chr2"
"ENSG00000013441.18.novel2"	21	11	411	8	2	1	2	411	1667	10	1	"chr2"
"ENSG00000013441.18.novel26"	47	31	1002	8	11	7	2	219	4345	8	0	"chr2"
"ENSG00000013503.11.novel33"	62	16	795	5	10	3	2	129	4404	5	0	"chr12"
"ENSG00000013523.13.novel1"	60	28	1398	9	12	6	2	1398	5389	10	1	"chr14"
"ENSG00000013523.13.novel2"	56	21	1032	7	11	4	2	1032	5738	8	1	"chr14"
"ENSG00000013523.13.novel3"	35	15	2076	8	8	4	2	237	2533	9	1	"chr14"
"ENSG00000013523.13.novel4"	35	28	1398	9	8	6	2	1398	2610	10	1	"chr14"
"ENSG00000013561.19.novel1"	55	18	1425	7	13	2	2	120	4252	8	0	"chr5"
"ENSG00000013561.19.novel15"	25	2	324	3	4	0	1	117	2423	3	0	"chr5"
"ENSG00000013561.19.novel3"	44	17	1047	6	11	2	2	240	3580	6	1	"chr5"
"ENSG00000013561.19.novel38"	52	16	1047	4	12	1	2	111	4367	4	0	"chr5"
"ENSG00000013563.15.novel1"	26	12	909	9	3	1	2	111	2692	9	0	"chrX"
"ENSG00000013563.15.novel12"	35	15	909	6	5	1	2	534	3256	6	0	"chrX"
"ENSG00000013563.15.novel2"	37	17	909	9	8	4	2	297	4267	9	0	"chrX"
"ENSG00000013563.15.novel26"	33	16	612	2	5	3	2	243	2734	2	0	"chrX"
"ENSG00000013573.18.novel1"	42	13	2721	26	5	0	1	255	4069	26	0	"chr12"
"ENSG00000013573.18.novel3"	14	5	711	5	0	0	1	150	1300	5	0	"chr12"
"ENSG00000013573.18.novel8"	15	0	387	0	3	0	0	0	1520	4	0	"chr12"
"ENSG00000013583.11.novel1"	13	6	396	2	1	0	1	207	1360	3	1	"chr12"
"ENSG00000013588.11::ENSG00000247498.12.novel2"	55	15	1038	3	9	2	2	1038	3683	4	0	"chr12"
"ENSG00000013588.11.novel11"	64	10	1074	3	10	4	2	243	6622	3	0	"chr12"
"ENSG00000013810.22.novel1"	27	16	2016	12	3	0	1	333	2754	12	0	"chr4"
"ENSG00000013810.22.novel15"	10	4	768	7	2	0	1	138	1134	7	0	"chr4"
"ENSG00000013810.22.novel2"	37	23	2571	14	8	4	2	375	3846	14	0	"chr4"
"ENSG00000013810.22.novel37"	40	34	888	11	8	6	2	888	4601	11	0	"chr4"
"ENSG00000014138.11.novel1"	27	13	888	10	4	0	1	285	2748	10	0	"chr11"
"ENSG00000014138.11.novel4"	26	11	1173	12	4	0	1	180	2870	12	0	"chr11"
"ENSG00000014164.8.novel26"	11	7	1314	8	1	1	2	327	2078	8	0	"chr8"
"ENSG00000014164.8.novel4"	20	10	1902	3	4	1	2	339	2375	4	0	"chr8"
"ENSG00000014824.15.novel12"	32	22	1290	15	8	7	2	1290	2664	15	1	"chr4"
"ENSG00000014824.15.novel28"	48	24	402	3	5	2	2	120	4258	3	0	"chr4"
"ENSG00000014824.15.novel3"	9	5	531	4	2	1	2	198	1059	4	0	"chr4"
"ENSG00000014824.15.novel4"	35	12	1707	17	11	2	2	198	3187	17	0	"chr4"
"ENSG00000014824.15.novel6"	38	23	1290	16	7	7	2	1290	3117	16	1	"chr4"
"ENSG00000014914.22.novel1"	14	6	474	4	1	1	2	237	1683	4	0	"chr1"
"ENSG00000014914.22.novel2"	29	21	1239	16	6	6	2	1239	2822	16	1	"chr1"
"ENSG00000014914.22.novel21"	21	13	474	1	1	1	2	357	2770	1	0	"chr1"
"ENSG00000014914.22.novel4"	30	22	1149	15	6	6	2	1149	2961	15	1	"chr1"
"ENSG00000014914.22.novel6"	12	4	474	3	1	1	2	237	1479	3	0	"chr1"
"ENSG00000014919.14.novel11"	40	12	630	8	9	2	2	558	3172	8	1	"chr10"
"ENSG00000014919.14.novel7"	88	13	696	8	14	2	2	558	6665	8	1	"chr10"
"ENSG00000015133.20.novel34"	39	25	1659	5	4	2	2	156	5254	5	0	"chr14"
"ENSG00000015133.20.novel6"	8	1	561	5	2	0	1	132	1538	5	0	"chr14"
"ENSG00000015133.20.novel9"	58	44	1665	4	4	2	2	387	6299	4	0	"chr14"
"ENSG00000015153.16.novel1"	37	9	408	5	5	2	2	408	3872	5	1	"chr12"
"ENSG00000015153.16.novel12"	38	3	408	2	4	1	2	408	3546	2	0	"chr12"
"ENSG00000015153.16.novel9"	34	4	426	2	5	2	2	357	3151	2	0	"chr12"
"ENSG00000015171.22.novel11"	42	12	894	4	6	1	2	123	3778	4	0	"chr10"
"ENSG00000015171.22.novel7"	44	11	1251	9	6	1	2	174	3684	9	0	"chr10"
"ENSG00000015479.21.novel1"	57	18	1530	8	10	4	2	303	4304	13	1	"chr5"
"ENSG00000015479.21.novel2"	64	23	1674	8	13	5	2	333	4323	13	1	"chr5"
"ENSG00000015479.21.novel45"	47	18	372	1	4	4	2	372	3324	1	0	"chr5"
"ENSG00000015532.11.novel15"	29	11	1719	7	0	0	1	300	2924	7	0	"chr17"
"ENSG00000015568.14.novel1"	97	55	4443	20	11	7	2	642	7186	21	1	"chr2"
